id,timestamp_utc,timestamp_unix_ms,source,category,command,transport,success,latency_ms,topic,endpoint,error,details
139ba4f5-38ff-4553-8a00-79681e2eec64,2026-09-17T11:18:49.303Z,1789643929303,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
a9e06720-8975-4b93-b4f7-e0767a21578c,2026-09-17T11:18:49.401Z,1789643929401,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
1e32f7e9-7955-4af1-968c-d4e93ddb6e5f,2026-09-17T11:18:49.409Z,1789643929409,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
4620656d-039e-4d5d-a2b6-754f44ca362f,2026-09-17T11:31:16.240Z,1789644676240,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
0e7a8f14-c6cd-4326-808d-bcc33b82554a,2026-09-17T11:31:16.348Z,1789644676348,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
eebe000f-9a6a-422a-b092-90d3e12defea,2026-09-17T11:31:16.357Z,1789644676357,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
2c49f2d2-0e51-4841-8b30-e94bcfb84802,2026-09-17T11:31:41.329Z,1789644701329,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
54a18e51-e825-4f0d-a2c4-d42e35f24fa7,2026-09-17T11:31:41.450Z,1789644701450,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
afbffeab-a506-40cc-a021-b26c10a1d2b7,2026-09-17T11:31:41.459Z,1789644701459,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
c3ad97b5-565d-4ce8-8eef-9bb0f7930a81,2026-09-17T11:32:14.690Z,1789644734690,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
